root,name,has_yaml,description,source_path
codex,google-calendar-group-scheduler,yes,"Find and rank good meeting times for multiple people using connected Google Calendar data. Use when the user wants to schedule a group meeting, compare candidate slots across several attendees, find the best compromise time, or add a room check after narrowing the attendee-compatible options.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-calendar\skills\google-calendar-group-scheduler\SKILL.md
codex,google-calendar-meeting-prep,yes,"Build a practical meeting prep brief from a connected Google Calendar event and its nearby context. Use when the user wants to prepare for an upcoming meeting, understand what to read beforehand, pull in linked notes or docs, or get a concise brief on what the meeting appears to require.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-calendar\skills\google-calendar-meeting-prep\SKILL.md
codex,google-docs,yes,"Documents-first net-new Google Docs creation plus connector-first Google Docs editing in local Codex plugin sessions, with target-document checks, connector-readback verification, and reference routing for formatting, citations, tables, and write-safety.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-drive\skills\google-docs\SKILL.md
codex,google-drive,yes,"Use connected Google Drive as the single entrypoint for Drive, Docs, Sheets, and Slides work. Use when the user wants to find, fetch, organize, share, export, copy, or delete Drive files, or summarize and edit Google Docs, Google Sheets, and Google Slides through one unified Google Drive plugin.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-drive\skills\google-drive\SKILL.md
codex,google-drive-comments,yes,"Write, reply to, and resolve Google Drive comments on Docs, Sheets, Slides, and Drive files with evidence-backed location context. Use when the user asks to leave comments, review a file with comments, respond to comment threads, or resolve Drive comments.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-drive\skills\google-drive-comments\SKILL.md
codex,google-sheets,yes,"Analyze and edit connected Google Sheets with range precision. Use when the user wants to create Google Sheets, find a spreadsheet, inspect tabs or ranges, search rows, plan formulas, create or repair charts, clean or restructure tables, write concise summaries, or make explicit cell-range updates.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-drive\skills\google-sheets\SKILL.md
codex,google-slides,yes,"Google Slides work for finding, reading, summarizing, creating, importing, visual cleanup, template migration, structural repair, and content edits in native Slides decks.",C:\Users\Treml\.codex\.tmp\plugins\plugins\google-drive\skills\google-slides\SKILL.md
codex,gsap,yes,"GSAP animation reference for HyperFrames. Covers gsap.to(), from(), fromTo(), easing, stagger, defaults, timelines (gsap.timeline(), position parameter, labels, nesting, playback), and performance (transforms, will-change, quickTo). Use when writing GSAP animations in HyperFrames compositions.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hyperframes\skills\gsap\SKILL.md
codex,gtex-eqtl-skill,yes,"Fetch GTEx single-tissue eQTL associations from one variant input by accepting rsID, GRCh37, or GRCh38 input and resolving to the required GRCh38 query for the GTEx v2 API. Use when a user wants eQTL associations returned as JSON.",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\gtex-eqtl-skill\SKILL.md
codex,gwas-catalog-skill,yes,"Submit compact GWAS Catalog REST API v2 requests for studies, associations, SNPs, EFO traits, genes, publications, loci, and metadata. Use when a user wants concise GWAS Catalog summaries",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\gwas-catalog-skill\SKILL.md
codex,hatch-pet,yes,"Create, repair, validate, visually QA, and package Codex-compatible animated pets and pet spritesheets from character art, generated images, company or prospect brand cues, or visual references. Use when a user wants a lightweight-worker Codex pet workflow, a non-pixel custom pet style, a prospect or company mascot pet, or a full 8x9 animated pet atlas with transparent unused cells, QA contact sheets, and pet.json packaging. This skill composes the installed $imagegen system skill for visual generation and uses bundled scripts for deterministic spritesheet assembly.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\hatch-pet\SKILL.md
codex,help,yes,"help and documentation for babysitter command usage, processes, skills, agents, and methodologies. use this command to understand how to use babysitter effectively.",C:\Users\Treml\.codex\skills\help\SKILL.md
codex,help,yes,"help and documentation for babysitter command usage, processes, skills, agents, and methodologies. use this command to understand how to use babysitter effectively.",C:\Users\Treml\.codex\plugins\cache\local-plugins\babysitter\5.0.0\skills\help\SKILL.md
codex,help,yes,"help and documentation for babysitter command usage, processes, skills, agents, and methodologies. use this command to understand how to use babysitter effectively.",C:\Users\Treml\.codex\plugins\cache\babysitter-local\babysitter\0.1.5\skills\help\SKILL.md
codex,heygen-avatar,yes,"| Create a persistent HeyGen avatar — a reusable face + voice identity for the agent, the user, or any named character — powered by HeyGen Avatar V technology. Prompt-based creation by default (description → HeyGen builds it); photo upload is optional for real-person digital twins. Use when: (1) giving the agent a face + voice so it can present videos (""bring yourself to life"", ""create your avatar"", ""give yourself an avatar"", ""design a presenter"", ""set up an avatar"", ""let's make an avatar""), (2) the user wants to appear in videos as themselves (""create my avatar"", ""I want my face in a video"", ""digital twin of me"", ""build me an avatar""), (3) building a named character presenter (""create an avatar called Cleo"", ""design a character named X""), (4) establishing HeyGen identity before making videos — the correct FIRST step when no avatar exists yet. Chain signal: when the user says both an identity/avatar action AND a video action in the same request (""create an avatar AND make a video"", ""set up identity THEN create a video"", ""design a presenter AND immediately record""), run heygen-avatar first, then heygen-video. Returns avatar_id + voice_id — pass directly to heygen-video to create HeyGen videos. NOT for: generating videos (use heygen-video), translating videos, or TTS-only tasks.",C:\Users\Treml\.codex\.tmp\plugins\plugins\heygen\skills\heygen-avatar\SKILL.md
codex,heygen-video,yes,"| Generate HeyGen presenter videos via the v3 Video Agent pipeline — handles Frame Check (aspect ratio correction), prompt engineering, avatar resolution, and voice selection. Required for any HeyGen video generation. Replaces deprecated endpoints with v3. Use when: (1) generating any HeyGen video (via API or otherwise), (2) sending a personalized video message (outreach, update, announcement, pitch, knowledge), (3) creating a HeyGen presenter-led explainer, tutorial, or product demo with a human face, (4) ""make a video of me saying..."", ""send a video to my leads"", ""record an update for my team"", ""create a video pitch"", ""make a loom-style message"", ""I want to appear in this video"", ""generate a HeyGen video"", ""make a talking head video"". Accepts avatar_id from heygen-avatar for identity-first HeyGen videos, or uses a stock presenter. Returns video share URL + HeyGen session URL for iteration. Chain signal: when the user wants to create/design an avatar AND make a video in the same request, run heygen-avatar first, then return here. Conjunctions to watch: ""and then"", ""and immediately"", ""first...then"", ""X and make a video"", ""design [presenter] and record"" = always CHAIN. If the user provides a photo AND wants a video, route to heygen-avatar first. NOT for: avatar creation or identity setup (use heygen-avatar first), cinematic footage or b-roll without a presenter, translating videos, TTS-only, or streaming avatars.",C:\Users\Treml\.codex\.tmp\plugins\plugins\heygen\skills\heygen-video\SKILL.md
codex,hf-cli,yes,"Hugging Face Hub CLI (`hf`) for downloading, uploading, and managing repositories, models, datasets, and Spaces on the Hugging Face Hub. Replaces now deprecated `huggingface-cli` command.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\cli\SKILL.md
codex,hmdb-skill,yes,"Submit compact HMDB search requests for metabolites, proteins, diseases, and pathways. Use when a user wants concise HMDB summaries",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\hmdb-skill\SKILL.md
codex,hubspot,yes,"Use when working with HubSpot CRM records to search, summarize, create, update, associate, or analyze objects and properties.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hubspot\skills\hubspot\SKILL.md
codex,hubspot-crm-data-hygiene,yes,"Use when auditing HubSpot data quality for missing fields, stale records, duplicates, associations, owners, or cleanup tasks.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hubspot\skills\hubspot-crm-data-hygiene\SKILL.md
codex,hubspot-customer-prep,yes,"Use when preparing HubSpot customer briefs for meetings, renewals, QBRs, sales calls, escalations, handoffs, or follow-ups.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hubspot\skills\hubspot-customer-prep\SKILL.md
codex,hubspot-pipeline-health,yes,"Use when reviewing HubSpot pipeline health, forecasts, stale deals, slipping close dates, or open deal risks.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hubspot\skills\hubspot-pipeline-health\SKILL.md
codex,huggingface-community-evals,yes,"Run evaluations for Hugging Face Hub models using inspect-ai and lighteval on local hardware. Use for backend selection, local GPU evals, and choosing between vLLM / Transformers / accelerate. Not for HF Jobs orchestration, model-card PRs, .eval_results publication, or community-evals automation.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\community-evals\SKILL.md
codex,huggingface-datasets,yes,"Use this skill for Hugging Face Dataset Viewer API workflows that fetch subset/split metadata, paginate rows, search text, apply filters, download parquet URLs, and read size or statistics.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\datasets\SKILL.md
codex,huggingface-gradio,yes,"Build Gradio web UIs and demos in Python. Use when creating or editing Gradio apps, components, event listeners, layouts, or chatbots.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\gradio\SKILL.md
codex,huggingface-jobs,yes,"This skill should be used when users want to run any workload on Hugging Face Jobs infrastructure. Covers UV scripts, Docker-based jobs, hardware selection, cost estimation, authentication with tokens, secrets management, timeout configuration, and result persistence. Designed for general-purpose compute workloads including data processing, inference, experiments, batch jobs, and any Python-based tasks. Should be invoked for tasks involving cloud compute, GPU workloads, or when users mention running jobs on Hugging Face infrastructure without local setup.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\jobs\SKILL.md
codex,huggingface-llm-trainer,yes,"This skill should be used when users want to train or fine-tune language models using TRL (Transformer Reinforcement Learning) on Hugging Face Jobs infrastructure. Covers SFT, DPO, GRPO and reward modeling training methods, plus GGUF conversion for local deployment. Includes guidance on the TRL Jobs package, UV scripts with PEP 723 format, dataset preparation and validation, hardware selection, cost estimation, Trackio monitoring, Hub authentication, and model persistence. Should be invoked for tasks involving cloud GPU training, GGUF conversion, or when users mention training on Hugging Face Jobs without local GPU setup.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\llm-trainer\SKILL.md
codex,huggingface-paper-publisher,yes,"Publish and manage research papers on Hugging Face Hub. Supports creating paper pages, linking papers to models/datasets, claiming authorship, and generating professional markdown-based research articles.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\paper-publisher\SKILL.md
codex,huggingface-papers,yes,"Look up and read Hugging Face paper pages in markdown, and use the papers API for structured metadata such as authors, linked models/datasets/spaces, Github repo and project page. Use when the user shares a Hugging Face paper page URL, an arXiv URL or ID, or asks to summarize, explain, or analyze an AI research paper.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\papers\SKILL.md
codex,huggingface-trackio,yes,"Track and visualize ML training experiments with Trackio. Use when logging metrics during training (Python API), firing alerts for training diagnostics, or retrieving/analyzing logged metrics (CLI). Supports real-time dashboard visualization, alerts with webhooks, HF Space syncing, and JSON output for automation.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\trackio\SKILL.md
codex,huggingface-vision-trainer,yes,"Trains and fine-tunes vision models for object detection (D-FINE, RT-DETR v2, DETR, YOLOS), image classification (timm models — MobileNetV3, MobileViT, ResNet, ViT/DINOv3 — plus any Transformers classifier), and SAM/SAM2 segmentation using Hugging Face Transformers on Hugging Face Jobs cloud GPUs. Covers COCO-format dataset preparation, Albumentations augmentation, mAP/mAR evaluation, accuracy metrics, SAM segmentation with bbox/point prompts, DiceCE loss, hardware selection, cost estimation, Trackio monitoring, and Hub persistence. Use when users mention training object detection, image classification, SAM, SAM2, segmentation, image matting, DETR, D-FINE, RT-DETR, ViT, timm, MobileNet, ResNet, bounding box models, or fine-tuning vision models on Hugging Face Jobs.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hugging-face\skills\vision-trainer\SKILL.md
codex,human-protein-atlas-skill,yes,"Submit compact Human Protein Atlas requests for gene JSON, search downloads, and page-level tissue or cell-line lookups. Use when a user wants concise Human Protein Atlas summaries; save raw JSON or HTML only on request.",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\human-protein-atlas-skill\SKILL.md
codex,hyperframes,yes,"Create video compositions, animations, title cards, overlays, captions, voiceovers, audio-reactive visuals, and scene transitions in HyperFrames HTML. Use when asked to build any HTML-based video content, add captions or subtitles synced to audio, generate text-to-speech narration, create audio-reactive animation (beat sync, glow, pulse driven by music), add animated text highlighting (marker sweeps, hand-drawn circles, burst lines, scribble, sketchout), or add transitions between scenes (crossfades, wipes, reveals, shader transitions). Covers composition authoring, timing, media, and the full video production workflow. For CLI commands (init, lint, preview, render, transcribe, tts) see the hyperframes-cli skill.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hyperframes\skills\hyperframes\SKILL.md
codex,hyperframes-cli,yes,"HyperFrames CLI tool — hyperframes init, lint, inspect, preview, render, transcribe, tts, doctor, browser, info, upgrade, compositions, docs, benchmark. Use when scaffolding a project, linting, validating, inspecting visual layout in compositions, previewing in the studio, rendering to video, transcribing audio, generating TTS, or troubleshooting the HyperFrames environment.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hyperframes\skills\hyperframes-cli\SKILL.md
codex,hyperframes-registry,yes,"Install and wire registry blocks and components into HyperFrames compositions. Use when running hyperframes add, installing a block or component, wiring an installed item into index.html, or working with hyperframes.json. Covers the add command, install locations, block sub-composition wiring, component snippet merging, and registry discovery.",C:\Users\Treml\.codex\.tmp\plugins\plugins\hyperframes\skills\hyperframes-registry\SKILL.md
codex,imagegen,yes,"Generate or edit raster images when the task benefits from AI-created bitmap visuals such as photos, illustrations, textures, sprites, mockups, or transparent-background cutouts. Use when Codex should create a brand-new image, transform an existing image, or derive visual variants from references, and the output should be a bitmap asset rather than repo-native code or vector. Do not use when the task is better handled by editing existing SVG/vector/code-native assets, extending an established icon or logo system, or building the visual directly in HTML/CSS/canvas.",C:\Users\Treml\.codex\skills\.system\imagegen\SKILL.md
codex,improve-skill,yes,"Turn plugin-eval findings into a concrete rewrite brief for a Codex skill. Use when the user already evaluated a skill and now wants Codex to improve it, especially after asking what to fix first.",C:\Users\Treml\.codex\.tmp\plugins\plugins\plugin-eval\skills\improve-skill\SKILL.md
codex,investigation-mode,yes,"Orchestrated debugging coordinator. Triggers on frustration signals (stuck, hung, broken, waiting) and systematically triages: runtime logs → workflow status → browser verify → deploy/env. Reports findings at every step.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\investigation-mode\SKILL.md
codex,ios-app-intents,yes,"Design and implement App Intents, app entities, and App Shortcuts for iOS apps so useful actions and content are available to Shortcuts, Siri, Spotlight, widgets, controls, and other intent-driven system surfaces. Use when exposing app actions outside the UI, adding `AppEntity` and `EntityQuery` types, shaping shortcut phrases and display representations, or routing intent execution back into the main app.",C:\Users\Treml\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-app-intents\SKILL.md
codex,ios-debugger-agent,yes,"Use XcodeBuildMCP to build, run, launch, and debug the current iOS project on a booted simulator. Trigger when asked to run an iOS app, interact with the simulator UI, inspect on-screen state, capture logs/console output, or diagnose runtime behavior using XcodeBuildMCP tools.",C:\Users\Treml\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-debugger-agent\SKILL.md
codex,ios-ettrace-performance,yes,"Capture and interpret ETTrace profiles for iOS simulator apps, including symbolicated launch and runtime flamegraphs. Use when asked to profile an iOS app flow, gather simulator performance traces, identify CPU-heavy stacks, compare before/after traces, or produce flamegraph evidence for startup, scrolling, navigation, rendering, or other user-visible latency.",C:\Users\Treml\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-ettrace-performance\SKILL.md
codex,ios-memgraph-leaks,yes,"Capture, inspect, compare, and root-cause iOS memory graph leaks using Apple's leaks and memgraph tools. Use when debugging leaked iOS objects, simulator memgraphs, retain-cycle suspicions, memory growth after navigation/logout/account changes, or when asked to prove an iOS leak fix with before/after memgraph evidence.",C:\Users\Treml\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-memgraph-leaks\SKILL.md
codex,ipd-skill,yes,Submit compact IPD REST requests for HLA allele and cell-level metadata using the public IPD query API. Use when a user wants concise IPD summaries; save raw JSON or text only on request.,C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\ipd-skill\SKILL.md
codex,issue,yes,Run an issue-centric Babysitter workflow.,C:\Users\Treml\.codex\plugins\cache\babysitter-local\babysitter\0.1.5\skills\issue\SKILL.md
codex,json-render,yes,"AI chat response rendering guidance — handling UIMessage parts, tool call displays, streaming states, and structured data presentation. Use when building custom chat UIs, rendering tool results, or troubleshooting AI response display issues.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\json-render\SKILL.md
codex,jupyter-notebook,yes,"Use when the user asks to create, scaffold, or edit Jupyter notebooks (`.ipynb`) for experiments, explorations, or tutorials; prefer the bundled templates and run the helper script `new_notebook.py` to generate a clean starting notebook.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\jupyter-notebook\SKILL.md
codex,LaTeX Tectonic,yes,Compile LaTeX and TeX documents with the bundled Tectonic executable.,C:\Users\Treml\.codex\.tmp\bundled-marketplaces\openai-bundled\plugins\latex-tectonic\skills\latex-tectonic\SKILL.md
codex,linear,yes,"Manage issues, projects & team workflows in Linear. Use when the user wants to read, create or updates tickets in Linear.",C:\Users\Treml\.codex\.tmp\plugins\plugins\linear\skills\linear\SKILL.md
codex,linear,yes,"Manage issues, projects & team workflows in Linear. Use when the user wants to read, create or updates tickets in Linear.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\linear\SKILL.md
codex,liquid-glass,yes,"Implement, refactor, or review modern macOS SwiftUI UI for the new design system and Liquid Glass. Use when adopting Liquid Glass, updating NavigationSplitView, toolbars, search, sheets, and controls, removing custom backgrounds that fight system materials, or building custom glass surfaces with glassEffect, GlassEffectContainer, and glassEffectID.",C:\Users\Treml\.codex\.tmp\plugins\plugins\build-macos-apps\skills\liquid-glass\SKILL.md
codex,locus-to-gene-mapper-skill,yes,"Map GWAS loci to ranked candidate genes using a deterministic multi-skill chain (EFO -> GWAS -> coordinates -> Open Targets L2G/coloc -> eQTL -> burden/coding context), with reproducible tables and optional figures. Use when a user provides a trait/EFO term and/or lead variants and needs locus-to-gene prioritization for downstream biology decisions.",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\locus-to-gene-mapper-skill\SKILL.md
codex,marketplace,yes,"Vercel Marketplace expert guidance — discovering, installing, and building integrations, auto-provisioned environment variables, unified billing, and the vercel integration CLI. Use when consuming third-party services, building custom integrations, or managing marketplace resources on Vercel.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\marketplace\SKILL.md
codex,metabolights-skill,yes,Submit compact MetaboLights requests for study discovery and study-level metabolomics metadata. Use when a user wants concise MetaboLights summaries,C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\metabolights-skill\SKILL.md
codex,metric-pack-designer,yes,Design custom metric packs for plugin-eval so teams can add local evaluation rubrics that emit schema-compatible checks and metrics. Use when the user wants their own evaluation criteria or visualizations.,C:\Users\Treml\.codex\.tmp\plugins\plugins\plugin-eval\skills\metric-pack-designer\SKILL.md
codex,mgnify-skill,yes,"Submit compact MGnify API requests for microbiome studies, samples, and biome metadata. Use when a user wants concise MGnify summaries",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\mgnify-skill\SKILL.md
codex,micro,yes,"Expert guidance for micro — asynchronous HTTP microservices framework by Vercel. Use when building lightweight HTTP servers, API endpoints, or microservices using the micro library.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\micro\SKILL.md
codex,migrate-to-codex,yes,"Migrate supported instruction files, skills, agents, and MCP config into Codex project and global files.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\migrate-to-codex\SKILL.md
codex,minimal-plugin-skill,yes,Minimal plugin skill fixture. Use when a test needs a valid plugin skill.,C:\Users\Treml\.codex\.tmp\plugins\plugins\plugin-eval\fixtures\minimal-plugin\skills\minimal-plugin-skill\SKILL.md
codex,minimal-skill,yes,Minimal example skill for plugin-eval tests. Use when the user wants a compact demonstration of a well-structured skill.,C:\Users\Treml\.codex\.tmp\plugins\plugins\plugin-eval\fixtures\minimal-skill\SKILL.md
codex,model,yes,Inspect or change Babysitter model-routing policy by phase.,C:\Users\Treml\.codex\plugins\cache\babysitter-local\babysitter\0.1.5\skills\model\SKILL.md
codex,native-data-fetching,yes,"Use when implementing or debugging ANY network request, API call, or data fetching. Covers fetch API, React Query, SWR, error handling, caching, offline support, and Expo Router data loaders (`useLoaderData`).",C:\Users\Treml\.codex\.tmp\plugins\plugins\expo\skills\native-data-fetching\SKILL.md
codex,ncbi-blast-skill,yes,"Submit, poll, and summarize NCBI BLAST Common URL API jobs (Blast.cgi) for nucleotide or protein sequences. Use when a user wants RID status, BLAST results, or compact top-hit summaries; fetch raw Text/JSON2 only on request.",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-blast-skill\SKILL.md
codex,ncbi-clinicaltables-skill,yes,"Submit compact Clinical Tables NCBI Gene requests for human gene lookup, pagination, and field selection. Use when a user wants concise autocomplete-style human gene search results",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-clinicaltables-skill\SKILL.md
codex,ncbi-datasets-skill,yes,"Submit compact NCBI Datasets v2 requests for assembly, genome, taxonomy, and related metadata endpoints. Use when a user wants concise NCBI Datasets summaries; save raw JSON or text only on request.",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-datasets-skill\SKILL.md
codex,ncbi-entrez-skill,yes,"Submit compact NCBI Entrez E-Utilities requests for PubMed, Gene, Protein, Nucleotide, PMC metadata, and GEO metadata workflows. Use when a user wants concise Entrez search, fetch, summary, or link results; save raw JSON or XML only on request.",C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-entrez-skill\SKILL.md
codex,ncbi-pmc-skill,yes,Submit compact NCBI PMC Open Access requests for article/file availability metadata. Use when a user wants concise PMC Open Access summaries; save raw XML only on request.,C:\Users\Treml\.codex\.tmp\plugins\plugins\life-science-research\skills\ncbi-pmc-skill\SKILL.md
codex,ncc,yes,"Expert guidance for @vercel/ncc — a simple CLI for compiling Node.js modules into a single file with all dependencies included. Use when bundling serverless functions, CLI tools, or any Node.js project into a self-contained file.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\ncc\SKILL.md
codex,neon-postgres,yes,"Guides and best practices for working with Neon Serverless Postgres. Covers getting started, local development with Neon, choosing a connection method, Neon features, authentication (@neondatabase/auth), PostgREST-style data API (@neondatabase/neon-js), Neon CLI, and Neon's Platform API/SDKs. Use for any Neon-related questions.",C:\Users\Treml\.codex\.tmp\plugins\plugins\neon-postgres\skills\neon-postgres\SKILL.md
codex,neon-postgres-egress-optimizer,yes,">- Diagnose and fix excessive Postgres egress (network data transfer) in a codebase. Use when a user mentions high database bills, unexpected data transfer costs, network transfer charges, egress spikes, ""why is my Neon bill so high"", ""database costs jumped"", SELECT * optimization, query overfetching, reduce Neon costs, optimize database usage, or wants to reduce data sent from their database to their application. Also use when reviewing query patterns for cost efficiency, even if the user doesn't explicitly mention egress or data transfer.",C:\Users\Treml\.codex\.tmp\plugins\plugins\neon-postgres\skills\neon-postgres-egress-optimizer\SKILL.md
codex,netlify-ai-gateway,yes,"Guide for using Netlify AI Gateway to access AI models. Use when adding AI capabilities or selecting/changing AI models. Must be read before choosing a model. Covers supported providers (OpenAI, Anthropic, Google), SDK setup, environment variables, and the list of available models.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-ai-gateway\SKILL.md
codex,netlify-blobs,yes,"Guide for using Netlify Blobs object storage. Use when storing files, images, documents, or simple key-value data without a full database. Covers getStore(), CRUD operations, metadata, listing, deploy-scoped vs site-scoped stores, and local development.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-blobs\SKILL.md
codex,netlify-caching,yes,"Guide for controlling caching on Netlify's CDN. Use when configuring cache headers, setting up stale-while-revalidate, implementing on-demand cache purge, or understanding Netlify's CDN caching behavior. Covers Cache-Control, Netlify-CDN-Cache-Control, cache tags, durable cache, and framework-specific caching patterns.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-caching\SKILL.md
codex,netlify-cli-and-deploy,yes,"Guide for using the Netlify CLI and deploying sites. Use when installing the CLI, linking sites, deploying (Git-based or manual), managing environment variables, or running local development. Covers netlify dev, netlify deploy, Git vs non-Git workflows, and environment variable management.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-cli-and-deploy\SKILL.md
codex,netlify-config,yes,"Reference for netlify.toml configuration. Use when configuring build settings, redirects, rewrites, headers, deploy contexts, environment variables, or any site-level configuration. Covers the complete netlify.toml syntax including redirects with splats/conditions, headers, deploy contexts, functions config, and edge functions config.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-config\SKILL.md
codex,netlify-deploy,yes,"Deploy projects to Netlify with the Netlify CLI. Use when the user wants to link a repo, validate deploy settings, run a deploy, or choose between preview and production flows.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-deploy\SKILL.md
codex,netlify-deploy,yes,"Deploy web projects to Netlify using the Netlify CLI (`npx netlify`). Use when the user asks to deploy, host, publish, or link a site/repo on Netlify, including preview and production deploys.",C:\Users\Treml\.codex\vendor_imports\skills\skills\.curated\netlify-deploy\SKILL.md
codex,netlify-edge-functions,yes,"Guide for writing Netlify Edge Functions. Use when building middleware, geolocation-based logic, request/response manipulation, authentication checks, A/B testing, or any low-latency edge compute. Covers Deno runtime, context.next() middleware pattern, geolocation, and when to choose edge vs serverless.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-edge-functions\SKILL.md
codex,netlify-forms,yes,"Guide for using Netlify Forms for HTML form handling. Use when adding contact forms, feedback forms, file upload forms, or any form that should be collected by Netlify. Covers the data-netlify attribute, spam filtering, AJAX submissions, file uploads, notifications, and the submissions API.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-forms\SKILL.md
codex,netlify-frameworks,yes,"Guide for deploying web frameworks on Netlify. Use when setting up a framework project (Vite/React, Astro, TanStack Start, Next.js, Nuxt, SvelteKit, Remix) for Netlify deployment, configuring adapters or plugins, or troubleshooting framework-specific Netlify integration. Covers what Netlify needs from each framework and how adapters handle server-side rendering.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-frameworks\SKILL.md
codex,netlify-functions,yes,"Guide for writing Netlify serverless functions. Use when creating API endpoints, background processing, scheduled tasks, or any server-side logic using Netlify Functions. Covers modern syntax (default export + Config), TypeScript, path routing, background functions, scheduled functions, streaming, and method routing.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-functions\SKILL.md
codex,netlify-identity,yes,"Use when the task involves authentication, user signups, logins, password recovery, OAuth providers, role-based access control, or protecting routes and functions. Always use `@netlify/identity`. Never use `netlify-identity-widget` or `gotrue-js` — they are deprecated.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-identity\SKILL.md
codex,netlify-image-cdn,yes,"Guide for using Netlify Image CDN for image optimization and transformation. Use when serving optimized images, creating responsive image markup, setting up user-uploaded image pipelines, or configuring image transformations. Covers the /.netlify/images endpoint, query parameters, remote image allowlisting, clean URL rewrites, and composing uploads with Functions + Blobs.",C:\Users\Treml\.codex\.tmp\plugins\plugins\netlify\skills\netlify-image-cdn\SKILL.md
codex,next-forge,yes,"next-forge expert guidance — production-grade Turborepo monorepo SaaS starter by Vercel. Use when working in a next-forge project, scaffolding with `npx next-forge init`, or editing @repo/* workspace packages.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\next-forge\SKILL.md
codex,nextjs,yes,"Next.js App Router expert guidance. Use when building, debugging, or architecting Next.js applications — routing, Server Components, Server Actions, Cache Components, layouts, middleware/proxy, data fetching, rendering strategies, and deployment on Vercel.",C:\Users\Treml\.codex\.tmp\plugins\plugins\vercel\skills\nextjs\SKILL.md
